date,open,close,high,low,volume,Name
2021-06-23,2764.1296018537196,2764.1296018537196,2782.1979231948353,2721.92619037166,2062925,GOOGL
2021-06-24,2709.401474011484,2709.401474011484,2736.9395212787176,2697.705735638843,1251164,GOOGL
2021-06-25,2730.660549565443,2730.660549565443,2751.0299363800123,2689.1637626793245,477408,GOOGL
2021-06-28,2779.9049621871113,2779.9049621871113,2848.3133930375147,2741.061388169397,903714,GOOGL
2021-06-29,2700.6797603008304,2700.6797603008304,2703.001884963483,2698.4531664209803,1165249,GOOGL
2021-06-30,2732.211415024696,2732.211415024696,2757.086179248525,2710.676370623028,708358,GOOGL
2021-07-01,2765.7042199234147,2765.7042199234147,2814.4563846907317,2745.8359029648173,1284673,GOOGL
2021-07-02,2765.4539598496067,2765.4539598496067,2811.9654911727134,2746.179439693856,812496,GOOGL
2021-07-05,2778.4735930368756,2778.4735930368756,2791.0530826718823,2732.4190778534175,185635,GOOGL
2021-07-06,2843.6839811273358,2843.6839811273358,2858.5305740178665,2841.1173531971335,1069893,GOOGL
2021-07-07,2865.142698958977,2865.142698958977,2873.723885320243,2856.0311578348496,875265,GOOGL
2021-07-08,2803.2314057366675,2803.2314057366675,2838.5440649327943,2772.962994722038,1569579,GOOGL
2021-07-09,2880.194238472301,2880.194238472301,2882.074846456439,2879.4274282790807,1718282,GOOGL
2021-07-12,2901.5974525948936,2901.5974525948936,2913.7815959547825,2897.815294415722,213538,GOOGL
2021-07-13,2716.058609766973,2716.058609766973,2729.0984007014436,2688.363373745008,1258809,GOOGL
2021-07-14,2768.306929401433,2768.306929401433,2794.987879856818,2757.9794140935564,1173054,GOOGL
2021-07-15,2730.557835489411,2730.557835489411,2741.8511727005503,2713.384938964299,1106067,GOOGL
2021-07-16,2756.5513955066767,2756.5513955066767,2779.7632307821204,2700.2749656986284,710466,GOOGL
2021-07-19,2744.4248771360467,2744.4248771360467,2768.8315152777277,2738.7740972245606,2135793,GOOGL
2021-07-20,2774.752978774605,2774.752978774605,2793.6341814466405,2740.340190884388,1057811,GOOGL
2021-07-21,2918.583863249243,2918.583863249243,2957.5994052462497,2899.595733809012,834830,GOOGL
2021-07-22,3010.004737590234,3010.004737590234,3050.543909217312,3009.6688511111142,1147317,GOOGL
2021-07-23,2956.4854578578766,2956.4854578578766,2978.631831386856,2953.1661322586842,1784259,GOOGL
2021-07-26,3095.658937043721,3095.658937043721,3164.5412803479594,3068.9784342962253,701304,GOOGL
2021-07-27,3108.1430146046073,3108.1430146046073,3155.1512708176174,3073.5487181287485,1078731,GOOGL
2021-07-28,3032.1498327897925,3032.1498327897925,3051.8492089735237,3029.1267796415705,117863,GOOGL
2021-07-29,3160.8307207344133,3160.8307207344133,3184.2829309775097,3134.375327078405,609634,GOOGL
2021-07-30,3266.8479071071556,3266.8479071071556,3272.687982279633,3220.8612182315533,996099,GOOGL
2021-08-02,3350.893941277382,3350.893941277382,3352.17443871144,3305.813738527096,441242,GOOGL
2021-08-03,3309.9517771564992,3309.9517771564992,3325.8350939310512,3274.013453035894,1657718,GOOGL
2021-08-04,3255.267641900811,3255.267641900811,3316.052315160443,3237.4927291770177,831496,GOOGL
2021-08-05,3198.7720971993676,3198.7720971993676,3212.1908901494317,3173.0522284681124,1437689,GOOGL
2021-08-06,3191.6260430508646,3191.6260430508646,3210.4089418894105,3184.5897522959367,494801,GOOGL
2021-08-09,3260.0663975110506,3260.0663975110506,3315.522546614961,3242.547614859076,1280852,GOOGL
2021-08-10,3293.252147558616,3293.252147558616,3304.485474061631,3288.4913009845027,433947,GOOGL
2021-08-11,3315.063419024791,3315.063419024791,3316.0161040721823,3301.0073999877964,1117601,GOOGL
2021-08-12,3352.0395593657236,3352.0395593657236,3368.067604150755,3283.8016648944304,349122,GOOGL
2021-08-13,3318.819086570152,3318.819086570152,3347.043265487805,3281.9998653838643,884187,GOOGL
2021-08-16,3330.0100789606036,3330.0100789606036,3354.9774730832664,3284.5020966658267,858088,GOOGL
2021-08-17,3235.000542245973,3235.000542245973,3252.566555184927,3191.6182006529525,944030,GOOGL
2021-08-18,3229.6620489831466,3229.6620489831466,3239.2303663583634,3206.035282683555,1305069,GOOGL
2021-08-19,3228.873486784141,3228.873486784141,3259.3940107789153,3174.807100430054,1188041,GOOGL
2021-08-20,3253.7276774606785,3253.7276774606785,3277.3186584725418,3208.75172599196,1946757,GOOGL
2021-08-23,3262.9431321135003,3262.9431321135003,3277.781677293125,3251.3932707662925,1685333,GOOGL
2021-08-24,3259.2765795638757,3259.2765795638757,3292.4571966084145,3228.144053423252,274941,GOOGL
2021-08-25,3256.380773601101,3256.380773601101,3304.2565248883207,3134.7235801081115,1533242,GOOGL
2021-08-26,3389.8632689976503,3389.8632689976503,3422.0976816476896,3370.427212426307,891352,GOOGL
2021-08-27,3413.1003073691177,3413.1003073691177,3460.196185383332,3404.1340956550343,211707,GOOGL
2021-08-30,3395.6666709815813,3395.6666709815813,3418.976476318405,3377.446672344474,1310486,GOOGL
2021-08-31,3408.2567842372173,3408.2567842372173,3437.8187420070853,3388.28930083906,825924,GOOGL
2021-09-01,3427.1922461441327,3427.1922461441327,3451.076516739398,3422.927586839412,1193408,GOOGL
2021-09-02,3357.6916249385745,3357.6916249385745,3370.4314163311133,3290.762046655216,859758,GOOGL
2021-09-03,3346.7453677535946,3346.7453677535946,3376.5362949042174,3327.3976153126614,1200201,GOOGL
2021-09-06,3453.8247204699237,3453.8247204699237,3496.2925381874898,3429.352709854151,1225442,GOOGL
2021-09-07,3460.194189348257,3460.194189348257,3479.7018374137415,3447.2734100120233,1405415,GOOGL
2021-09-08,3428.260925501571,3428.260925501571,3437.7853959665226,3354.0983497153006,32757,GOOGL
2021-09-09,3532.8964305390145,3532.8964305390145,3554.0674988519395,3527.631692140227,1679336,GOOGL
2021-09-10,3577.5917602672857,3577.5917602672857,3585.3671855685207,3569.097585709571,996238,GOOGL
2021-09-13,3493.4900872729763,3493.4900872729763,3520.3394503184113,3415.299064912622,1058525,GOOGL
2021-09-14,3581.987376681683,3581.987376681683,3594.0151677758563,3569.571011618303,712236,GOOGL
2021-09-15,3639.4371576480426,3639.4371576480426,3690.185339480451,3618.448556293154,1402762,GOOGL
2021-09-16,3708.6229902963464,3708.6229902963464,3732.192220740294,3669.2707746681963,1124218,GOOGL
2021-09-17,3715.4489318834503,3715.4489318834503,3731.7115076145074,3710.0187077446926,1315323,GOOGL
2021-09-20,3691.8892873232085,3691.8892873232085,3692.4404459956513,3662.5608221057596,1090145,GOOGL
2021-09-21,3579.940292643783,3579.940292643783,3626.9843292235973,3547.0478467657545,394881,GOOGL
2021-09-22,3592.8722154379993,3592.8722154379993,3628.88213265493,3584.454934385863,1248991,GOOGL
2021-09-23,3608.119593672201,3608.119593672201,3665.651842341598,3590.6711280097647,908044,GOOGL
2021-09-24,3671.7825206423063,3671.7825206423063,3684.412297568043,3610.653822547235,1082126,GOOGL
2021-09-27,3646.456993083676,3646.456993083676,3655.9387791108165,3643.0005837708804,1109533,GOOGL
2021-09-28,3626.323472058148,3626.323472058148,3652.3473814855247,3590.0508031242475,659214,GOOGL
2021-09-29,3625.1643893257656,3625.1643893257656,3641.9397989002573,3607.9066114020084,1131873,GOOGL
2021-09-30,3685.9980795955303,3685.9980795955303,3687.955012547913,3651.9287703286727,1557598,GOOGL
2021-10-01,3872.049975009742,3872.049975009742,3940.0583203098904,3870.0189230212195,785270,GOOGL
2021-10-04,4039.367400794577,4039.367400794577,4059.039943937364,4000.2655157633812,-284932,GOOGL
2021-10-05,4063.5421290025743,4063.5421290025743,4106.35228926498,4054.8562807318717,767280,GOOGL
2021-10-06,4092.4256771385785,4092.4256771385785,4103.739843085248,4070.6370295576094,901937,GOOGL
2021-10-07,4103.757139445573,4103.757139445573,4110.021556644104,4080.757886322979,817603,GOOGL
2021-10-08,4107.636606927676,4107.636606927676,4129.233808136854,4092.243350346621,386235,GOOGL
2021-10-11,4046.667974757158,4046.667974757158,4056.7960665682554,4025.069655793068,543371,GOOGL
2021-10-12,4120.593688643167,4120.593688643167,4143.420410791325,4114.837744299525,802020,GOOGL
2021-10-13,4225.6899573203855,4225.6899573203855,4258.944434650402,4214.489367603226,957955,GOOGL
2021-10-14,4384.602208311634,4384.602208311634,4461.341537564741,4284.896383680209,1245018,GOOGL
2021-10-15,4393.9559520689745,4393.9559520689745,4407.546550110077,4299.496187966671,962258,GOOGL
2021-10-18,4427.783317052811,4427.783317052811,4451.370021920811,4370.884208744339,1340398,GOOGL
2021-10-19,4389.665547559396,4389.665547559396,4417.041717873078,4387.890870657072,1333409,GOOGL
2021-10-20,4352.669442804742,4352.669442804742,4356.402539053831,4332.140275318597,1201469,GOOGL
2021-10-21,4303.392485817385,4303.392485817385,4319.916696859995,4278.465646132567,1729722,GOOGL
2021-10-22,4307.915012828819,4307.915012828819,4348.857342613083,4268.951838050449,671794,GOOGL
2021-10-25,4157.3035715932365,4157.3035715932365,4171.95019631583,4116.906672740044,1024827,GOOGL
2021-10-26,4156.4862961803665,4156.4862961803665,4164.4306107602115,4120.353919213181,987141,GOOGL
2021-10-27,4131.550551039047,4131.550551039047,4170.1246337363245,4097.480378100295,1001153,GOOGL
2021-10-28,4358.754057743147,4358.754057743147,4359.829802922385,4257.836113001594,488132,GOOGL
2021-10-29,4363.969909911123,4363.969909911123,4400.032576719639,4354.363470332663,463904,GOOGL
2021-11-01,4377.306467855986,4377.306467855986,4400.442592297898,4324.7274333533405,1036745,GOOGL
2021-11-02,4264.741035698246,4264.741035698246,4265.715075036048,4165.720621419908,974742,GOOGL
2021-11-03,4250.2742165747295,4250.2742165747295,4286.803641526209,4193.2123257520025,1454107,GOOGL
2021-11-04,4267.565545437811,4267.565545437811,4312.822096700811,4223.093020675085,956260,GOOGL
2021-11-05,4269.7014258970985,4269.7014258970985,4314.331504439067,4231.259592100001,1164056,GOOGL
2021-11-08,4199.27963353538,4199.27963353538,4214.705765334996,4156.51429913894,847093,GOOGL
2021-11-09,4181.823732456406,4181.823732456406,4218.891589311922,4172.414473213355,1250566,GOOGL
2021-11-10,4220.644737430337,4220.644737430337,4252.213137327655,4215.416113667768,825074,GOOGL
2021-11-11,4323.803481617039,4323.803481617039,4385.671323473297,4320.654325686922,701191,GOOGL
2021-11-12,4356.16133245092,4356.16133245092,4384.923624176134,4354.6610747081195,1401121,GOOGL
2021-11-15,4403.565836088788,4403.565836088788,4426.804572705513,4358.966227466629,1309278,GOOGL
2021-11-16,4350.6739509650715,4350.6739509650715,4371.307863183946,4251.832628806541,679543,GOOGL
2021-11-17,4388.44545137794,4388.44545137794,4445.775272943947,4355.238323135072,1456790,GOOGL
2021-11-18,4355.064618636747,4355.064618636747,4420.486686306852,4329.05215914883,2102796,GOOGL
2021-11-19,4285.910091908745,4285.910091908745,4316.350472944698,4234.487390620337,1452773,GOOGL
2021-11-22,4239.618930111546,4239.618930111546,4248.338628827624,4221.17761218462,860919,GOOGL
2021-11-23,4334.6374972514095,4334.6374972514095,4363.677907953999,4316.894545770903,417621,GOOGL
2021-11-24,4409.875910448682,4409.875910448682,4428.074310581397,4350.57634196998,1232931,GOOGL
2021-11-25,4439.268056897395,4439.268056897395,4485.502896712141,4347.029482192244,1168867,GOOGL
2021-11-26,4381.891558107579,4381.891558107579,4397.3362142824435,4329.093099041766,694902,GOOGL
2021-11-29,4438.553003842277,4438.553003842277,4483.605173077443,4403.732434214196,608972,GOOGL
2021-11-30,4556.971111094879,4556.971111094879,4579.585058978906,4516.342433010597,907278,GOOGL
2021-12-01,4545.3092191126425,4545.3092191126425,4581.680085186015,4540.523529930754,2062719,GOOGL
2021-12-02,4427.4929147750745,4427.4929147750745,4448.510501152592,4413.975316974978,1842007,GOOGL
2021-12-03,4379.459621224394,4379.459621224394,4472.3706711916375,4327.367168251084,1206849,GOOGL
2021-12-06,4489.5083782015,4489.5083782015,4510.480810395639,4460.0309968192805,1231694,GOOGL
2021-12-07,4387.227171431009,4387.227171431009,4421.530310866506,4331.464330584033,508690,GOOGL
2021-12-08,4389.324463646982,4389.324463646982,4410.38989827527,4373.974489033704,1067705,GOOGL
2021-12-09,4304.883991720037,4304.883991720037,4339.0206751308615,4239.561042579936,250247,GOOGL
2021-12-10,4391.930035628464,4391.930035628464,4436.032456540376,4371.27545994605,1281711,GOOGL
2021-12-13,4341.810679094503,4341.810679094503,4357.875849131865,4337.056949228834,1448472,GOOGL
2021-12-14,4388.510499936891,4388.510499936891,4389.8693933683835,4376.773135131934,1138188,GOOGL
2021-12-15,4398.297295306578,4398.297295306578,4473.574133991346,4386.040741678809,1541342,GOOGL
2021-12-16,4510.509292278853,4510.509292278853,4518.14208371932,4480.96769268083,1578450,GOOGL
2021-12-17,4531.383597558907,4531.383597558907,4554.278837344146,4524.180182839675,1204625,GOOGL
2021-12-20,4490.386325287534,4490.386325287534,4495.452116831285,4466.174797981423,1375593,GOOGL
2021-12-21,4543.674041162148,4543.674041162148,4574.824375731314,4451.265785242482,793293,GOOGL
2021-12-22,4456.751163591505,4456.751163591505,4522.919082958672,4439.42973994243,666160,GOOGL
2021-12-23,4502.726396578745,4502.726396578745,4507.983508010943,4467.839813026178,953581,GOOGL
2021-12-24,4486.588697600882,4486.588697600882,4516.998181848356,4459.191040695869,525719,GOOGL
2021-12-27,4505.077151375302,4505.077151375302,4550.254678583106,4446.439295169344,1214429,GOOGL
2021-12-28,4501.30385782683,4501.30385782683,4519.957546738583,4396.504465963202,288795,GOOGL
2021-12-29,4419.662793806178,4419.662793806178,4439.471684912594,4390.673549857051,1106299,GOOGL
2021-12-30,4401.543880606016,4401.543880606016,4410.4405540714815,4389.55605900148,797505,GOOGL
2021-12-31,4364.53695335117,4364.53695335117,4390.913613986527,4320.363229924882,1215687,GOOGL
2022-01-03,4488.806505572928,4488.806505572928,4550.926014344221,4441.16032691362,1154155,GOOGL
2022-01-04,4601.62353183617,4601.62353183617,4613.922368669353,4591.279392459845,1746629,GOOGL
2022-01-05,4563.151053247953,4563.151053247953,4593.815937140677,4518.51445452494,1081534,GOOGL
2022-01-06,4470.966328937266,4470.966328937266,4503.185936083054,4384.582512167368,1279377,GOOGL
2022-01-07,4449.292964754212,4449.292964754212,4453.428588363561,4379.601719807578,978565,GOOGL
2022-01-10,4575.019367397975,4575.019367397975,4643.217495066241,4477.680905075214,1403888,GOOGL
2022-01-11,4662.304303960939,4662.304303960939,4698.835984970661,4607.357224822689,778005,GOOGL
2022-01-12,4633.530892598546,4633.530892598546,4659.049378129508,4611.690814791335,517071,GOOGL
2022-01-13,4638.090749544531,4638.090749544531,4648.849101012933,4583.84169052669,1097081,GOOGL
2022-01-14,4660.887340065603,4660.887340065603,4696.836438329245,4610.374906843142,1199519,GOOGL
2022-01-17,4807.90993828669,4807.90993828669,4853.338357033558,4791.78158545841,903238,GOOGL
2022-01-18,4878.0675062406835,4878.0675062406835,4965.371383214427,4876.000457436219,993919,GOOGL
2022-01-19,4971.457121029131,4971.457121029131,5010.817943049775,4969.753993618172,541860,GOOGL
2022-01-20,5065.986695329214,5065.986695329214,5158.1941374556345,5009.266956005316,572966,GOOGL
2022-01-21,5181.661199195385,5181.661199195385,5188.615382999665,5163.073675056928,1463327,GOOGL
2022-01-24,5268.45052941928,5268.45052941928,5354.692431008197,5204.9672102420955,1593486,GOOGL
2022-01-25,5395.0979970671815,5395.0979970671815,5429.18687203867,5271.545142976952,1261152,GOOGL
2022-01-26,5394.015951106183,5394.015951106183,5443.929131788071,5336.148709904922,1579625,GOOGL
2022-01-27,5421.492997571972,5421.492997571972,5492.811084484858,5407.5787372198765,777512,GOOGL
2022-01-28,5357.436681659374,5357.436681659374,5443.199711015048,5318.23817617657,133171,GOOGL
2022-01-31,5388.985092942719,5388.985092942719,5403.002690581024,5364.171019925324,651728,GOOGL
2022-02-01,5581.56958452248,5581.56958452248,5663.455711663626,5527.113520364966,1285718,GOOGL
2022-02-02,5596.283494587837,5596.283494587837,5620.071656928956,5559.414345556509,280521,GOOGL
2022-02-03,5802.531338444416,5802.531338444416,5846.516576674465,5777.381547401358,236862,GOOGL
2022-02-04,5761.904793775043,5761.904793775043,5763.9124681251715,5725.208102201573,107382,GOOGL
2022-02-07,5768.980611394993,5768.980611394993,5782.738268646108,5696.85880572064,1933506,GOOGL
2022-02-08,5977.320988416617,5977.320988416617,6002.2708275075265,5953.339194559289,490930,GOOGL
2022-02-09,5968.0540708034405,5968.0540708034405,6021.796750569834,5961.727851486867,966863,GOOGL
2022-02-10,5834.68426450225,5834.68426450225,5906.9983074622205,5790.773953716752,1668779,GOOGL
2022-02-11,5790.57317278678,5790.57317278678,5831.7850381774715,5727.373594923084,1523326,GOOGL
2022-02-14,5929.082293231913,5929.082293231913,6002.93768771625,5819.8855090738725,497682,GOOGL
2022-02-15,5944.399330265204,5944.399330265204,5970.584678662805,5926.854193806471,2295217,GOOGL
2022-02-16,5981.249295003057,5981.249295003057,6029.52672031295,5927.49353161967,1074533,GOOGL
2022-02-17,6148.9376131035815,6148.9376131035815,6155.387001055221,6102.971810024798,1012274,GOOGL
2022-02-18,6148.578734928056,6148.578734928056,6220.655959666824,6087.9737480294925,1263086,GOOGL
2022-02-21,6131.425434821786,6131.425434821786,6168.200344423508,6034.223618514646,791530,GOOGL
2022-02-22,6161.54821567934,6161.54821567934,6220.870458497054,6090.07282792037,1339728,GOOGL
2022-02-23,6157.487147085391,6157.487147085391,6218.196260227148,6125.193573558273,870486,GOOGL
2022-02-24,6098.130269256138,6098.130269256138,6124.593010865071,5998.423163606544,833603,GOOGL
2022-02-25,6180.649781387311,6180.649781387311,6221.457544178663,6141.068874206915,1487746,GOOGL
2022-02-28,6203.313513392361,6203.313513392361,6228.312002690493,6185.921818454451,501439,GOOGL
2022-03-01,6056.192312160714,6056.192312160714,6127.098626929958,6052.941872617673,208830,GOOGL
2022-03-02,6052.782311725255,6052.782311725255,6144.0802744625025,6042.770185420606,-364319,GOOGL
2022-03-03,5884.288239240189,5884.288239240189,5975.715150047262,5856.677227598478,962222,GOOGL
2022-03-04,5836.284604451413,5836.284604451413,5853.905045163379,5786.388584904147,1524471,GOOGL
2022-03-07,6024.1692289145785,6024.1692289145785,6056.151363204743,5961.054331685201,347395,GOOGL
2022-03-08,6151.519967489368,6151.519967489368,6266.8367674495985,6147.356609786194,747844,GOOGL
2022-03-09,6208.236035366658,6208.236035366658,6263.1404598536155,6147.277494024199,664055,GOOGL
2022-03-10,6101.466882758813,6101.466882758813,6134.218210653421,6077.218021873243,106472,GOOGL
2022-03-11,6019.366694263215,6019.366694263215,6125.791706739226,5981.5011844724395,249649,GOOGL
2022-03-14,6055.023829436859,6055.023829436859,6079.208588002486,6030.335925873023,-255420,GOOGL
2022-03-15,6159.759961698283,6159.759961698283,6182.585688992194,6129.044886058613,1880402,GOOGL
2022-03-16,6029.568171939362,6029.568171939362,6041.4470610645,5948.169474258565,1138815,GOOGL
2022-03-17,5679.34797514236,5679.34797514236,5691.358577457342,5603.8785993093825,1001645,GOOGL
2022-03-18,5534.969736825845,5534.969736825845,5560.005806499129,5430.934423426256,1562772,GOOGL
2022-03-21,5704.629674518088,5704.629674518088,5776.191396617758,5702.321979420113,1822453,GOOGL
2022-03-22,5699.804981890972,5699.804981890972,5724.280609353418,5683.834386019333,811453,GOOGL
2022-03-23,5824.969304993419,5824.969304993419,5901.443237318445,5717.838061353715,1327016,GOOGL
2022-03-24,5809.718977888612,5809.718977888612,5902.153779683231,5775.674154036517,1187062,GOOGL
2022-03-25,5874.386829215046,5874.386829215046,5913.940786869735,5806.146781019319,568711,GOOGL
2022-03-28,5948.049105003876,5948.049105003876,5972.480056113757,5925.043492735923,597069,GOOGL
2022-03-29,6071.748132340525,6071.748132340525,6166.980279579452,5998.253044160469,1013704,GOOGL
2022-03-30,6140.188620776019,6140.188620776019,6197.397147641157,6105.635580774314,1374179,GOOGL
2022-03-31,6282.079178818614,6282.079178818614,6318.176103991342,6233.276318893148,574955,GOOGL
2022-04-01,6407.435667091137,6407.435667091137,6481.075117542608,6312.40777395054,308967,GOOGL
2022-04-04,6430.502465029464,6430.502465029464,6625.548501050497,6397.3573915466695,315415,GOOGL
2022-04-05,6467.697762723695,6467.697762723695,6559.922556738961,6408.190374791522,448810,GOOGL
2022-04-06,6364.549539454307,6364.549539454307,6370.319659439433,6290.949527159402,492419,GOOGL
2022-04-07,6545.405716390547,6545.405716390547,6578.849658792506,6528.376928272215,149932,GOOGL
2022-04-08,6583.299047983108,6583.299047983108,6661.065404231045,6548.702924766512,2057326,GOOGL
2022-04-11,6603.086172590054,6603.086172590054,6610.00399202798,6529.506334626863,1293328,GOOGL
2022-04-12,6639.215802428119,6639.215802428119,6704.97093847049,6630.961291997038,1474135,GOOGL
2022-04-13,6538.847834852152,6538.847834852152,6631.50315441062,6459.127267294293,39584,GOOGL
2022-04-14,6377.819121921857,6377.819121921857,6428.682742083207,6368.943845480711,595156,GOOGL
2022-04-15,6478.092165029238,6478.092165029238,6513.846169542048,6449.777395430659,564798,GOOGL
2022-04-18,6383.696612515109,6383.696612515109,6435.81386741797,6359.74511564636,1490235,GOOGL
2022-04-19,6379.069802706967,6379.069802706967,6437.891609879087,6322.190802754796,1686573,GOOGL
2022-04-20,6152.952606821673,6152.952606821673,6225.749816639574,6149.200407875962,604651,GOOGL
2022-04-21,5947.6811689142405,5947.6811689142405,6004.07725983867,5935.576827976107,1479085,GOOGL
2022-04-22,5758.001139918877,5758.001139918877,5759.903480593196,5694.858548205049,2062658,GOOGL
2022-04-25,5832.095301757893,5832.095301757893,5895.031532890815,5675.92704564419,821720,GOOGL
2022-04-26,5848.705547893998,5848.705547893998,5952.980195671204,5845.917057819665,75030,GOOGL
2022-04-27,5866.741409762916,5866.741409762916,5900.934419369571,5824.223364780623,699887,GOOGL
2022-04-28,5862.379809980687,5862.379809980687,5974.721289377956,5858.626824350446,1160821,GOOGL
2022-04-29,6074.232342672832,6074.232342672832,6141.487309973407,6020.651808653017,114915,GOOGL
2022-05-02,6131.0607282573,6131.0607282573,6199.0039581130795,6087.105327653032,583980,GOOGL
2022-05-03,6356.9090341597375,6356.9090341597375,6364.6153128384885,6291.585913076349,732486,GOOGL
2022-05-04,6388.72061670765,6388.72061670765,6395.559414463834,6354.5638044221105,827152,GOOGL
2022-05-05,6500.834221540773,6500.834221540773,6516.400014363707,6459.867270535314,964831,GOOGL
2022-05-06,6436.718054061331,6436.718054061331,6492.825117369081,6401.749723403182,1246129,GOOGL
2022-05-09,6553.524147865028,6553.524147865028,6613.0370654389235,6439.315116148699,-112185,GOOGL
2022-05-10,6760.264894277918,6760.264894277918,6847.292400307942,6728.642656064202,128755,GOOGL
2022-05-11,6918.602772770094,6918.602772770094,6950.1754153795255,6890.7416312629275,2088300,GOOGL
2022-05-12,7200.55920968449,7200.55920968449,7236.730473119229,7190.019456801251,1181594,GOOGL
2022-05-13,7260.896784851304,7260.896784851304,7330.148063915457,7158.078463846469,793101,GOOGL
2022-05-16,7179.893627787865,7179.893627787865,7284.64480982524,7131.812938116919,277929,GOOGL
2022-05-17,7168.903771276782,7168.903771276782,7216.373364463835,7156.306174462806,682683,GOOGL
2022-05-18,7453.311405801551,7453.311405801551,7614.474333715469,7384.403342040459,1200961,GOOGL
2022-05-19,7632.927842075602,7632.927842075602,7740.194914553054,7589.972802501806,858401,GOOGL
2022-05-20,7715.968043543602,7715.968043543602,7760.647967712655,7681.184128043108,83317,GOOGL
2022-05-23,7689.383419690556,7689.383419690556,7738.749483730924,7650.460696108304,1661385,GOOGL
2022-05-24,7534.465548177863,7534.465548177863,7663.762373216079,7527.264192036993,1001364,GOOGL
2022-05-25,7483.416175134643,7483.416175134643,7561.313011862005,7426.7942240893735,1248625,GOOGL
2022-05-26,7537.2469026949175,7537.2469026949175,7670.421957307996,7483.409190405401,523446,GOOGL
2022-05-27,7453.808680622869,7453.808680622869,7475.421713446433,7404.633692827189,891164,GOOGL
2022-05-30,7596.667093742407,7596.667093742407,7692.969662574291,7523.940652875209,821581,GOOGL
2022-05-31,7897.098806116064,7897.098806116064,7902.224030502024,7797.452790004443,517889,GOOGL
2022-06-01,7977.02619652334,7977.02619652334,7990.5921849279375,7793.54173580282,1366938,GOOGL
2022-06-02,8076.406355682139,8076.406355682139,8164.197668978742,8071.167449409997,1096237,GOOGL
2022-06-03,7876.784438858148,7876.784438858148,7917.612429984927,7730.65005062022,706984,GOOGL
2022-06-06,7992.617532938466,7992.617532938466,8036.781113004306,7851.123354140254,209255,GOOGL
2022-06-07,8002.665022786262,8002.665022786262,8040.75605662405,7933.592918265525,2170464,GOOGL
2022-06-08,8030.144491451401,8030.144491451401,8079.521087804943,8006.811410991461,1196286,GOOGL
2022-06-09,7925.131069112838,7925.131069112838,7957.642095821153,7887.994341733015,1184535,GOOGL
2022-06-10,7863.76290099631,7863.76290099631,7920.1415619547515,7828.140162982547,1174727,GOOGL
2022-06-13,7777.61944832975,7777.61944832975,7880.66594815382,7716.476953488337,540691,GOOGL
2022-06-14,7734.231946837768,7734.231946837768,7774.016040831912,7711.882763607771,479059,GOOGL
2022-06-15,7354.458196488825,7354.458196488825,7393.137129264333,7307.687598053935,1883747,GOOGL
2022-06-16,7395.744385640805,7395.744385640805,7436.48921404851,7337.436689548818,1197990,GOOGL
2022-06-17,7491.375488164453,7491.375488164453,7540.085648650809,7461.118895974003,1855986,GOOGL
2022-06-20,7645.304647834896,7645.304647834896,7674.394831639224,7528.191595275817,1321173,GOOGL
2022-06-21,7667.451992694667,7667.451992694667,7722.356261151256,7606.211599448378,957048,GOOGL
2022-06-22,7687.642170437369,7687.642170437369,7742.019305573241,7631.015684354702,1573334,GOOGL
2022-06-23,7887.866423734635,7887.866423734635,7964.593391058245,7782.492096311408,927038,GOOGL
2022-06-24,7878.795527833535,7878.795527833535,7909.832086095038,7709.722499347443,-354952,GOOGL
2022-06-27,7526.213599163936,7526.213599163936,7551.749022147106,7452.981352398367,1722688,GOOGL
2022-06-28,7152.023170391141,7152.023170391141,7201.157761571808,7150.288126841324,684511,GOOGL
2022-06-29,7227.012950855363,7227.012950855363,7263.6473244953695,7111.191268944615,1781449,GOOGL
2022-06-30,7249.798349464737,7249.798349464737,7357.154607674196,7228.240749320411,1459257,GOOGL
2022-07-01,7074.97212047342,7074.97212047342,7097.626520842559,7031.205148118167,1170548,GOOGL
2022-07-04,7080.16886309673,7080.16886309673,7207.468483393917,6994.572442480033,268084,GOOGL
2022-07-05,7258.992206399389,7258.992206399389,7311.104677341688,7185.659665991904,880951,GOOGL
2022-07-06,7158.379867741974,7158.379867741974,7180.4789377122215,7080.1079481861625,1715826,GOOGL
2022-07-07,7121.145805647263,7121.145805647263,7140.1125631732575,7064.08159426402,926243,GOOGL
2022-07-08,6817.743649844362,6817.743649844362,6927.75072979967,6770.310822573481,970890,GOOGL
2022-07-11,6812.440987873158,6812.440987873158,6893.755890160417,6704.0275055628335,1466769,GOOGL
2022-07-12,6598.102868127294,6598.102868127294,6648.714120813345,6568.237460570704,985314,GOOGL
2022-07-13,6673.690184323073,6673.690184323073,6764.421524826909,6649.526968845132,586247,GOOGL
2022-07-14,6590.013171362843,6590.013171362843,6613.518997454656,6557.120354273175,2023413,GOOGL
2022-07-15,6704.175598438442,6704.175598438442,6726.041942997362,6677.714960763975,1055507,GOOGL
2022-07-18,6727.807171410375,6727.807171410375,6763.610392893389,6666.093341215476,1241600,GOOGL
2022-07-19,6666.170511930153,6666.170511930153,6744.901007996995,6517.981641184952,919053,GOOGL
2022-07-20,6841.443600703231,6841.443600703231,6890.673299801977,6805.041453315397,932128,GOOGL
2022-07-21,6687.080884855158,6687.080884855158,6746.60124354454,6647.512115074953,1150049,GOOGL
